Gene	Gene_short	Replicon_name
pdxB	pdxB	PISA001.D.00012.C001
pdxY	pdxY	PISA001.D.00012.C001
serC_pdxF	serC	PISA001.D.00012.C001
pdxA_3	pdxA	PISA001.D.00012.C001
yggS	yggS	PISA001.D.00012.C001
pdxH	pdxH	PISA001.D.00012.C001
pdxH	pdxH	PISA001.D.00012.C001
pdxB	pdxB	PISA001.D.00013.C001
pdxY	pdxY	PISA001.D.00013.C001
pdxJ	pdxJ	PISA001.D.00013.C001
serC_pdxF	serC	PISA001.D.00013.C001
pdxA_3	pdxA	PISA001.D.00013.C001
yggS	yggS	PISA001.D.00013.C001
pdxH	pdxH	PISA001.D.00013.C001
pdxH	pdxH	PISA001.D.00013.C001
pdxH	pdxH	PISA001.D.00014.C001
pdxB	pdxB	PISA001.D.00014.C001
pdxY	pdxY	PISA001.D.00014.C001
pdxJ	pdxJ	PISA001.D.00014.C001
serC_pdxF	serC	PISA001.D.00014.C001
pdxA_3	pdxA	PISA001.D.00014.C001
yggS	yggS	PISA001.D.00014.C001
pdxH	pdxH	PISA001.D.00014.C001
pdxH	pdxH	PISA001.D.00015.C001
yggS	yggS	PISA001.D.00015.C001
pdxA_3	pdxA	PISA001.D.00015.C001
serC_pdxF	serC	PISA001.D.00015.C001
pdxJ	pdxJ	PISA001.D.00015.C001
pdxY	pdxY	PISA001.D.00015.C001
pdxB	pdxB	PISA001.D.00015.C001
pdxH	pdxH	PISA001.D.00015.C001
yggS	yggS	PISA001.D.00016.C001
pdxH	pdxH	PISA001.D.00016.C001
pdxH	pdxH	PISA001.D.00016.C001
pdxB	pdxB	PISA001.D.00016.C001
pdxY	pdxY	PISA001.D.00016.C001
pdxJ	pdxJ	PISA001.D.00016.C001
serC_pdxF	serC	PISA001.D.00016.C001
pdxA_3	pdxA	PISA001.D.00016.C001
pdxB	pdxB	PISA001.D.00017.C001
pdxY	pdxY	PISA001.D.00017.C001
pdxJ	pdxJ	PISA001.D.00017.C001
serC_pdxF	serC	PISA001.D.00017.C001
pdxA_3	pdxA	PISA001.D.00017.C001
yggS	yggS	PISA001.D.00017.C001
pdxH	pdxH	PISA001.D.00017.C001
pdxH	pdxH	PISA001.D.00017.C001
pdxH	pdxH	PISA001.D.00018.C001
pdxB	pdxB	PISA001.D.00018.C001
pdxY	pdxY	PISA001.D.00018.C001
pdxJ	pdxJ	PISA001.D.00018.C001
serC_pdxF	serC	PISA001.D.00018.C001
pdxA_3	pdxA	PISA001.D.00018.C001
yggS	yggS	PISA001.D.00018.C001
pdxH	pdxH	PISA001.D.00018.C001
yggS	yggS	PISA001.D.00019.C001
pdxH	pdxH	PISA001.D.00019.C001
pdxH	pdxH	PISA001.D.00019.C001
pdxB	pdxB	PISA001.D.00019.C001
pdxY	pdxY	PISA001.D.00019.C001
pdxJ	pdxJ	PISA001.D.00019.C001
serC_pdxF	serC	PISA001.D.00019.C001
pdxA_3	pdxA	PISA001.D.00019.C001
yggS	yggS	PISA001.D.00020.C001
pdxH	pdxH	PISA001.D.00020.C001
pdxH	pdxH	PISA001.D.00020.C001
pdxA_3	pdxA	PISA001.D.00020.C001
pdxB	pdxB	PISA001.D.00020.C001
pdxY	pdxY	PISA001.D.00020.C001
pdxJ	pdxJ	PISA001.D.00020.C001
pdxH	pdxH	PISA001.D.00020.C001
serC_pdxF	serC	PISA001.D.00020.C001
pdxH	pdxH	PISA001.D.00020.P006
serC_pdxF	serC	PISI001.D.00001.C001
pdxH	pdxH	PISI001.D.00001.C001
yggS	yggS	PISI001.D.00001.C001
DXS	DXS	PISI001.D.00001.C001
pdxP	pdxP	PISI001.D.00001.C001
pdxT	pdxT	PISI001.D.00001.C001
pdxS	pdxS	PISI001.D.00001.C001
pdxY	pdxY	PISI001.D.00001.C001
pdxK_1	pdxK	PISP001.D.00001.C001
yggS	yggS	PISP001.D.00001.C001
yggS	yggS	PISP001.D.00001.C001
serC_pdxF	serC	PISP001.D.00001.C001
pdxA	pdxA	PISP001.D.00001.C001
pdxI	pdxI	PISP001.D.00001.C001
pdxJ	pdxJ	PISP001.D.00001.C001
DXS	DXS	PISP001.D.00001.C001
pdxA_3	pdxA	PISP001.D.00001.C001
pdxH	pdxH	PISP001.D.00001.C001
pdxA_4	pdxA	PISP001.D.00001.C001
yggS	yggS	PIST001.D.00001.C001
pdxP	pdxP	PIST001.D.00001.C001
pdxJ	pdxJ	PIST001.D.00001.C001
serC_pdxF	serC	PIST001.D.00001.C001
DXS	DXS	PIST001.D.00001.C001
pdxA_2	pdxA	PIST001.D.00001.C001
serC_pdxF	serC	PIST001.D.00001.C001
pdxS	pdxS	PITO001.D.00001.C001
serC_pdxF	serC	PITO001.D.00001.C001
pdxT	pdxT	PITO001.D.00001.C001
pdxS	pdxS	PLAN001.D.00001.C001
pdxT	pdxT	PLAN001.D.00001.C001
pdxP	pdxP	PLAN001.D.00001.C001
DXS	DXS	PLAN001.D.00001.C001
yggS	yggS	PLAN001.D.00001.C001
pdxK_basu	pdxK	PLAN001.D.00001.C001
pdxS	pdxS	PLDO001.D.00001.C001
pdxT	pdxT	PLDO001.D.00001.C001
pdxS	pdxS	PLDO001.D.00001.C001
pdxT	pdxT	PLDO001.D.00001.C001
pdxP	pdxP	PLDO001.D.00001.C001
DXS	DXS	PLDO001.D.00001.C001
yggS	yggS	PLDO001.D.00001.C001
pdxK_basu	pdxK	PLDO001.D.00001.C001
pdxS	pdxS	PLFA001.D.00001.C001
pdxT	pdxT	PLFA001.D.00001.C001
pdxP	pdxP	PLFA001.D.00001.C001
pdxP	pdxP	PLFA001.D.00001.C001
DXS	DXS	PLFA001.D.00001.C001
yggS	yggS	PLFA001.D.00001.C001
pdxK_basu	pdxK	PLFA001.D.00001.C001
pdxA_2	pdxA	PLGE001.D.00001.C001
yggS	yggS	PLGE001.D.00001.C001
epd	epd	PLGE001.D.00001.C001
pdxI	pdxI	PLGE001.D.00001.C001
pdxJ	pdxJ	PLGE001.D.00001.C001
pdxK_1	pdxK	PLGE001.D.00001.C001
pdxB	pdxB	PLGE001.D.00001.C001
pdxH	pdxH	PLGE001.D.00001.C001
serC_pdxF	serC	PLGE001.D.00001.C001
pdxP	pdxP	PLGE001.D.00001.C001
pdxA_2	pdxA	PLGE001.D.00001.C001
DXS	DXS	PLGE001.D.00001.C001
pdxA_3	pdxA	PLGE001.D.00001.C001
yggS	yggS	PLGE001.D.00002.C001
pdxA_3	pdxA	PLGE001.D.00002.C001
DXS	DXS	PLGE001.D.00002.C001
pdxA_2	pdxA	PLGE001.D.00002.C001
pdxP	pdxP	PLGE001.D.00002.C001
serC_pdxF	serC	PLGE001.D.00002.C001
pdxH	pdxH	PLGE001.D.00002.C001
pdxB	pdxB	PLGE001.D.00002.C001
pdxK_1	pdxK	PLGE001.D.00002.C001
pdxJ	pdxJ	PLGE001.D.00002.C001
pdxI	pdxI	PLGE001.D.00002.C001
epd	epd	PLGE001.D.00002.C001
pdxS	pdxS	PLHA001.D.00001.C001
pdxT	pdxT	PLHA001.D.00001.C001
pdxP	pdxP	PLHA001.D.00001.C001
DXS	DXS	PLHA001.D.00001.C001
yggS	yggS	PLHA001.D.00001.C001
pdxK_basu	pdxK	PLHA001.D.00001.C001
DXS	DXS	PLKO001.D.00001.C001
pdxP	pdxP	PLKO001.D.00001.C001
pdxT	pdxT	PLKO001.D.00001.C001
pdxS	pdxS	PLKO001.D.00001.C001
pdxK_basu	pdxK	PLKO001.D.00001.C001
yggS	yggS	PLKO001.D.00001.C001
yggS	yggS	PLLI001.D.00001.C001
pdxA_2	pdxA	PLLI001.D.00001.C001
serC_pdxF	serC	PLLI001.D.00001.C001
pdxJ	pdxJ	PLLI001.D.00001.C001
DXS	DXS	PLLI001.D.00001.C001
pdxS	pdxS	PLMA001.D.00001.C001
pdxT	pdxT	PLMA001.D.00001.C001
pdxP	pdxP	PLMA001.D.00001.C001
DXS	DXS	PLMA001.D.00001.C001
yggS	yggS	PLMA001.D.00001.C001
pdxK_basu	pdxK	PLMA001.D.00001.C001
pdxS	pdxS	PLPL001.D.00001.C001
pdxT	pdxT	PLPL001.D.00001.C001
pdxP	pdxP	PLPL001.D.00001.C001
DXS	DXS	PLPL001.D.00001.C001
yggS	yggS	PLPL001.D.00001.C001
pdxK_basu	pdxK	PLPL001.D.00001.C001
pdxP	pdxP	PLRI001.D.00001.C001
DXS	DXS	PLRI001.D.00001.C001
yggS	yggS	PLRI001.D.00001.C001
pdxA_2	pdxA	PLRI001.D.00001.C001
pdxK_basu	pdxK	PLRI001.D.00001.C001
pdxS	pdxS	PLRI001.D.00001.C001
pdxT	pdxT	PLRI001.D.00001.C001
serC_pdxF	serC	PLSH001.D.00001.C001
pdxB	pdxB	PLSH001.D.00001.C001
pdxH	pdxH	PLSH001.D.00001.C001
pdxA_3	pdxA	PLSH001.D.00001.C001
yggS	yggS	PLSH001.D.00001.C001
pdxY	pdxY	PLSH001.D.00001.C001
epd	epd	PLSH001.D.00001.C001
pdxJ	pdxJ	PLSH001.D.00001.C001
DXS	DXS	PLSH001.D.00001.C001
pdxP	pdxP	PLSH001.D.00001.C001
pdxH	pdxH	PLSH001.D.00002.C001
pdxB	pdxB	PLSH001.D.00002.C001
serC_pdxF	serC	PLSH001.D.00002.C001
pdxP	pdxP	PLSH001.D.00002.C001
DXS	DXS	PLSH001.D.00002.C001
pdxJ	pdxJ	PLSH001.D.00002.C001
epd	epd	PLSH001.D.00002.C001
pdxY	pdxY	PLSH001.D.00002.C001
yggS	yggS	PLSH001.D.00002.C001
pdxA_3	pdxA	PLSH001.D.00002.C001
pdxP	pdxP	PLSP001.D.00001.C001
DXS	DXS	PLSP001.D.00001.C001
yggS	yggS	PLSP001.D.00001.C001
pdxK_basu	pdxK	PLSP001.D.00001.C001
pdxS	pdxS	PLSP001.D.00001.C001
pdxT	pdxT	PLSP001.D.00001.C001
pdxJ	pdxJ	PLSP002.D.00001.C001
serC_pdxF	serC	PLSP002.D.00001.C001
yggS	yggS	PLSP002.D.00001.C001
DXS	DXS	PLSP002.D.00001.C001
pdxA_2	pdxA	PLSP002.D.00001.C001
pdxP	pdxP	PLSP002.D.00001.C001
pdxA_2	pdxA	PLSP003.D.00001.C001
pdxH	pdxH	PLSP003.D.00001.C001
pdxP	pdxP	PLSP003.D.00001.C001
pdxH	pdxH	PLSP003.D.00001.C001
yggS	yggS	PLSP003.D.00001.C001
DXS	DXS	PLSP003.D.00001.C001
pdxR	pdxR	PLSP004.D.00001.C001
pdxA	pdxA	PLSP004.D.00001.C001
DXS	DXS	PLSP004.D.00001.C001
pdxH	pdxH	PLSP004.D.00001.C001
pdxP	pdxP	PLSP004.D.00001.C001
pdxK_1	pdxK	PLSP004.D.00001.C001
yggS	yggS	PLSP004.D.00001.C001
pdxP	pdxP	PLSP004.D.00001.C001
pdxJ	pdxJ	PLSP004.D.00001.C001
pdxR	pdxR	PLSP004.D.00001.C001
pdxA_2	pdxA	PLSP004.D.00001.P002
serC_pdxF	serC	PLSP005.D.00001.C001
pdxH	pdxH	PLSP005.D.00001.C001
yggS	yggS	PLSP005.D.00001.C001
pdxH	pdxH	PLSP005.D.00001.C001
DXS	DXS	PLSP005.D.00001.C001
pdxS	pdxS	PLSP005.D.00001.C001
pdxT	pdxT	PLSP005.D.00001.C001
pdxI	pdxI	PLSP005.D.00001.C001
yggS	yggS	PLSP005.D.00001.C001
pdxS	pdxS	PLSP006.D.00001.C001
pdxT	pdxT	PLSP006.D.00001.C001
DXS	DXS	PLSP006.D.00001.C001
yggS	yggS	PLSP006.D.00001.C001
pdxK_basu	pdxK	PLSP006.D.00001.C001
pdxI	pdxI	PLSP007.D.00001.C001
DXS	DXS	PLSP007.D.00001.C001
pdxP	pdxP	PLSP007.D.00001.C001
yggS	yggS	PLSP007.D.00001.C001
serC_pdxF	serC	PLSP007.D.00001.C001
pdxH	pdxH	PLSP007.D.00001.C001
pdxT	pdxT	PLSP007.D.00001.C001
pdxS	pdxS	PLSP007.D.00001.C001
pdxP	pdxP	PLSP007.D.00001.C001
pdxI	pdxI	PLSP008.D.00001.C001
serC_pdxF	serC	PLSP008.D.00001.C001
pdxH	pdxH	PLSP008.D.00001.C001
pdxT	pdxT	PLSP008.D.00001.C001
pdxS	pdxS	PLSP008.D.00001.C001
pdxP	pdxP	PLSP008.D.00001.C001
yggS	yggS	PLSP008.D.00001.C001
pdxP	pdxP	PLSP008.D.00001.C001
pdxP	pdxP	PLSP009.D.00001.C001
DXS	DXS	PLSP009.D.00001.C001
yggS	yggS	PLSP009.D.00001.C001
pdxK_basu	pdxK	PLSP009.D.00001.C001
pdxT	pdxT	PLSP009.D.00001.C001
pdxS	pdxS	PLSP009.D.00001.C001
pdxI	pdxI	PLSP010.D.00001.C001
pdxY	pdxY	PLSP010.D.00001.C001
pdxH	pdxH	PLSP010.D.00001.C001
pdxP	pdxP	PLSP010.D.00001.C001
serC_pdxF	serC	PLSP010.D.00001.C001
DXS	DXS	PLSP010.D.00001.C001
pdxS	pdxS	PLSP010.D.00001.C001
pdxT	pdxT	PLSP010.D.00001.C001
yggS	yggS	PLSP010.D.00001.C001
pdxP	pdxP	PLSP010.D.00001.C001
pdxJ	pdxJ	PLSP011.D.00001.C001
yggS	yggS	PLSP011.D.00001.C001
pdxT	pdxT	PLSP011.D.00001.C001
pdxA_2	pdxA	PLSP011.D.00001.C001
pdxH	pdxH	PLSP011.D.00001.C001
pdxH	pdxH	PLSP011.D.00001.C001
pdxH	pdxH	PLSP011.D.00001.C001
DXS	DXS	PLSP011.D.00001.C001
serC_pdxF	serC	PLST001.D.00001.C001
pdxH	pdxH	PLST001.D.00001.C001
pdxB	pdxB	PLST001.D.00001.C001
pdxJ	pdxJ	PLST001.D.00001.C001
epd	epd	PLST001.D.00001.C001
yggS	yggS	PLST001.D.00001.C001
pdxA_3	pdxA	PLST001.D.00001.C001
DXS	DXS	PLST001.D.00001.C001
pdxP	pdxP	PLVE001.D.00001.C001
DXS	DXS	PLVE001.D.00001.C001
yggS	yggS	PLVE001.D.00001.C001
pdxK_basu	pdxK	PLVE001.D.00001.C001
serC_pdxF	serC	POAC001.D.00001.C001
pdxI	pdxI	POAC001.D.00001.C001
pdxA_2	pdxA	POAC001.D.00001.C001
pdxH	pdxH	POAC001.D.00001.C001
yggS	yggS	POAC001.D.00001.C001
serC_pdxF	serC	POAC001.D.00001.C001
pdxJ	pdxJ	POAC001.D.00001.C001
DXS	DXS	POAC001.D.00001.C001
pdxA_2	pdxA	POAK001.D.00001.C001
serC_pdxF	serC	POAK001.D.00001.C001
pdxJ	pdxJ	POAK001.D.00001.C001
DXS	DXS	POAK001.D.00001.C001
serC_pdxF	serC	POAK001.D.00001.C001
pdxI	pdxI	POAK001.D.00001.C001
yggS	yggS	POAK001.D.00001.C001
pdxH	pdxH	POAK001.D.00001.C001
pdxJ	pdxJ	POAS001.D.00001.C001
DXS	DXS	POAS001.D.00001.C001
pdxA_2	pdxA	POAS001.D.00001.C001
serC_pdxF	serC	POAS001.D.00001.C001
yggS	yggS	POAS001.D.00001.C001
pdxH	pdxH	POAS001.D.00001.C001
pdxB	pdxB	POAS001.D.00001.C001
pdxT	pdxT	POAS002.D.00001.C001
pdxJ	pdxJ	POAS002.D.00001.C001
serC_pdxF	serC	POAS002.D.00001.C001
pdxH	pdxH	POAS002.D.00001.C001
DXS	DXS	POAS002.D.00001.C001
yggS	yggS	POAS002.D.00001.C001
pdxA_3	pdxA	POAS002.D.00001.C001
pdxT	pdxT	POAS002.D.00002.C001
pdxJ	pdxJ	POAS002.D.00002.C001
serC_pdxF	serC	POAS002.D.00002.C001
pdxH	pdxH	POAS002.D.00002.C001
DXS	DXS	POAS002.D.00002.C001
yggS	yggS	POAS002.D.00002.C001
pdxA_3	pdxA	POAS002.D.00002.C001
pdxT	pdxT	POAS002.D.00003.C001
pdxJ	pdxJ	POAS002.D.00003.C001
serC_pdxF	serC	POAS002.D.00003.C001
pdxH	pdxH	POAS002.D.00003.C001
DXS	DXS	POAS002.D.00003.C001
yggS	yggS	POAS002.D.00003.C001
pdxA_3	pdxA	POAS002.D.00003.C001
pdxT	pdxT	POAS002.D.00004.C001
pdxJ	pdxJ	POAS002.D.00004.C001
serC_pdxF	serC	POAS002.D.00004.C001
pdxH	pdxH	POAS002.D.00004.C001
DXS	DXS	POAS002.D.00004.C001
yggS	yggS	POAS002.D.00004.C001
pdxA_3	pdxA	POAS002.D.00004.C001
pdxY	pdxY	POBR001.D.00001.C001
DXS	DXS	POBR001.D.00001.C001
pdxH	pdxH	POBR001.D.00001.C001
serC_pdxF	serC	POBR001.D.00001.C001
pdxJ	pdxJ	POBR001.D.00001.C001
pdxA	pdxA	POBR001.D.00001.C001
yggS	yggS	POBR001.D.00001.C001
serC_pdxF	serC	POCA001.D.00001.C001
pdxA_2	pdxA	POCA001.D.00001.C001
pdxJ	pdxJ	POCA001.D.00001.C001
yggS	yggS	POCA001.D.00001.C001
pdxH	pdxH	POCA001.D.00001.C001
DXS	DXS	POCA001.D.00001.C001
pdxB	pdxB	POCA001.D.00001.C001
pdxB	pdxB	POCR001.D.00001.C001
yggS	yggS	POCR001.D.00001.C001
pdxH	pdxH	POCR001.D.00001.C001
pdxA_2	pdxA	POCR001.D.00001.C001
DXS	DXS	POCR001.D.00001.C001
serC_pdxF	serC	POCR001.D.00001.C001
pdxJ	pdxJ	POCR001.D.00001.C001
pdxT	pdxT	PODI001.D.00001.C001
DXS	DXS	PODI001.D.00001.C001
pdxH	pdxH	PODI001.D.00001.C001
pdxJ	pdxJ	PODI001.D.00001.C001
serC_pdxF	serC	PODI001.D.00001.C001
DXS	DXS	PODI001.D.00001.C001
yggS	yggS	PODI001.D.00001.C001
pdxA	pdxA	PODI001.D.00001.C001
pdxT	pdxT	PODU001.D.00001.C001
pdxH	pdxH	PODU001.D.00001.C001
DXS	DXS	PODU001.D.00001.C001
pdxJ	pdxJ	PODU001.D.00001.C001
serC_pdxF	serC	PODU001.D.00001.C001
DXS	DXS	PODU001.D.00001.C001
yggS	yggS	PODU001.D.00001.C001
pdxA_3	pdxA	PODU001.D.00001.C001
pdxJ	pdxJ	POGI001.D.00001.C001
pdxB	pdxB	POGI001.D.00001.C001
serC_pdxF	serC	POGI001.D.00001.C001
pdxH	pdxH	POGI001.D.00001.C001
pdxA_2	pdxA	POGI001.D.00001.C001
yggS	yggS	POGI001.D.00001.C001
DXS	DXS	POGI001.D.00001.C001
yggS	yggS	POGI001.D.00002.C001
pdxH	pdxH	POGI001.D.00002.C001
serC_pdxF	serC	POGI001.D.00002.C001
pdxJ	pdxJ	POGI001.D.00002.C001
pdxB	pdxB	POGI001.D.00002.C001
pdxA_2	pdxA	POGI001.D.00002.C001
DXS	DXS	POGI001.D.00002.C001
pdxH	pdxH	POGI001.D.00003.C001
pdxB	pdxB	POGI001.D.00003.C001
yggS	yggS	POGI001.D.00003.C001
pdxJ	pdxJ	POGI001.D.00003.C001
serC_pdxF	serC	POGI001.D.00003.C001
pdxA_2	pdxA	POGI001.D.00003.C001
DXS	DXS	POGI001.D.00003.C001
pdxH	pdxH	POGI001.D.00004.C001
serC_pdxF	serC	POGI001.D.00004.C001
pdxB	pdxB	POGI001.D.00004.C001
pdxJ	pdxJ	POGI001.D.00004.C001
pdxA_2	pdxA	POGI001.D.00004.C001
yggS	yggS	POGI001.D.00004.C001
DXS	DXS	POGI001.D.00004.C001
pdxH	pdxH	POGI001.D.00005.C001
serC_pdxF	serC	POGI001.D.00005.C001
pdxB	pdxB	POGI001.D.00005.C001
pdxJ	pdxJ	POGI001.D.00005.C001
pdxA_2	pdxA	POGI001.D.00005.C001
yggS	yggS	POGI001.D.00005.C001
DXS	DXS	POGI001.D.00005.C001
yggS	yggS	POGI001.D.00006.C001
pdxH	pdxH	POGI001.D.00006.C001
serC_pdxF	serC	POGI001.D.00006.C001
pdxJ	pdxJ	POGI001.D.00006.C001
pdxB	pdxB	POGI001.D.00006.C001
pdxA_2	pdxA	POGI001.D.00006.C001
DXS	DXS	POGI001.D.00006.C001
pdxJ	pdxJ	POGI001.D.00007.C001
pdxA_2	pdxA	POGI001.D.00007.C001
DXS	DXS	POGI001.D.00007.C001
yggS	yggS	POGI001.D.00007.C001
pdxH	pdxH	POGI001.D.00007.C001
serC_pdxF	serC	POGI001.D.00007.C001
pdxB	pdxB	POGI001.D.00007.C001
pdxB	pdxB	POGI001.D.00008.C001
pdxJ	pdxJ	POGI001.D.00008.C001
pdxA_2	pdxA	POGI001.D.00008.C001
DXS	DXS	POGI001.D.00008.C001
yggS	yggS	POGI001.D.00008.C001
pdxH	pdxH	POGI001.D.00008.C001
serC_pdxF	serC	POGI001.D.00008.C001
yggS	yggS	POGI001.D.00009.C001
DXS	DXS	POGI001.D.00009.C001
pdxA_2	pdxA	POGI001.D.00009.C001
pdxJ	pdxJ	POGI001.D.00009.C001
serC_pdxF	serC	POGI001.D.00009.C001
pdxB	pdxB	POGI001.D.00009.C001
pdxH	pdxH	POGI001.D.00009.C001
pdxB	pdxB	POGI001.D.00010.C001
pdxH	pdxH	POGI001.D.00010.C001
yggS	yggS	POGI001.D.00010.C001
DXS	DXS	POGI001.D.00010.C001
pdxA_2	pdxA	POGI001.D.00010.C001
pdxJ	pdxJ	POGI001.D.00010.C001
serC_pdxF	serC	POGI001.D.00010.C001
pdxJ	pdxJ	POGI001.D.00011.C001
pdxB	pdxB	POGI001.D.00011.C001
serC_pdxF	serC	POGI001.D.00011.C001
pdxH	pdxH	POGI001.D.00011.C001
yggS	yggS	POGI001.D.00011.C001
DXS	DXS	POGI001.D.00011.C001
pdxA_2	pdxA	POGI001.D.00011.C001
pdxJ	pdxJ	POGI001.D.00012.C001
DXS	DXS	POGI001.D.00012.C001
yggS	yggS	POGI001.D.00012.C001
pdxA_2	pdxA	POGI001.D.00012.C001
pdxH	pdxH	POGI001.D.00012.C001
serC_pdxF	serC	POGI001.D.00012.C001
pdxB	pdxB	POGI001.D.00012.C001
DXS	DXS	POGI001.D.00013.C001
yggS	yggS	POGI001.D.00013.C001
pdxA_2	pdxA	POGI001.D.00013.C001
pdxH	pdxH	POGI001.D.00013.C001
serC_pdxF	serC	POGI001.D.00013.C001
pdxB	pdxB	POGI001.D.00013.C001
pdxJ	pdxJ	POGI001.D.00013.C001
pdxJ	pdxJ	POGI001.D.00014.C001
pdxB	pdxB	POGI001.D.00014.C001
serC_pdxF	serC	POGI001.D.00014.C001
pdxH	pdxH	POGI001.D.00014.C001
yggS	yggS	POGI001.D.00014.C001
DXS	DXS	POGI001.D.00014.C001
pdxA_2	pdxA	POGI001.D.00014.C001
pdxJ	pdxJ	POGI001.D.00015.C001
pdxA_2	pdxA	POGI001.D.00015.C001
DXS	DXS	POGI001.D.00015.C001
yggS	yggS	POGI001.D.00015.C001
pdxH	pdxH	POGI001.D.00015.C001
pdxB	pdxB	POGI001.D.00015.C001
serC_pdxF	serC	POGI001.D.00015.C001
pdxH	pdxH	POGI001.D.00016.C001
yggS	yggS	POGI001.D.00016.C001
DXS	DXS	POGI001.D.00016.C001
pdxA_2	pdxA	POGI001.D.00016.C001
pdxJ	pdxJ	POGI001.D.00016.C001
serC_pdxF	serC	POGI001.D.00016.C001
pdxB	pdxB	POGI001.D.00016.C001
pdxJ	pdxJ	POGI001.D.00017.C001
serC_pdxF	serC	POGI001.D.00017.C001
pdxH	pdxH	POGI001.D.00017.C001
yggS	yggS	POGI001.D.00017.C001
DXS	DXS	POGI001.D.00017.C001
pdxA_2	pdxA	POGI001.D.00017.C001
pdxB	pdxB	POGI001.D.00017.C001
pdxJ	pdxJ	POGI001.D.00018.C001
serC_pdxF	serC	POGI001.D.00018.C001
pdxB	pdxB	POGI001.D.00018.C001
pdxH	pdxH	POGI001.D.00018.C001
yggS	yggS	POGI001.D.00018.C001
pdxA_2	pdxA	POGI001.D.00018.C001
DXS	DXS	POGI001.D.00018.C001
yggS	yggS	POGI001.D.00019.C001
pdxH	pdxH	POGI001.D.00019.C001
serC_pdxF	serC	POGI001.D.00019.C001
pdxJ	pdxJ	POGI001.D.00019.C001
pdxB	pdxB	POGI001.D.00019.C001
pdxA_2	pdxA	POGI001.D.00019.C001
DXS	DXS	POGI001.D.00019.C001
pdxJ	pdxJ	POGI001.D.00020.C001
serC_pdxF	serC	POGI001.D.00020.C001
pdxB	pdxB	POGI001.D.00020.C001
pdxH	pdxH	POGI001.D.00020.C001
pdxA_2	pdxA	POGI001.D.00020.C001
yggS	yggS	POGI001.D.00020.C001
DXS	DXS	POGI001.D.00020.C001
yggS	yggS	POGI002.D.00001.C001
pdxY	pdxY	POGI002.D.00001.C001
serC_pdxF	serC	POGI002.D.00001.C001
pdxJ	pdxJ	POGI002.D.00001.C001
pdxP	pdxP	POGI002.D.00001.C001
pdxA	pdxA	POGI002.D.00001.C001
pdxH	pdxH	POGI002.D.00001.C001
DXS	DXS	POGI002.D.00001.C001
pdxR	pdxR	POGI002.D.00001.C001
serC_pdxF	serC	POKO001.D.00001.C001
pdxJ	pdxJ	POKO001.D.00001.C001
DXS	DXS	POKO001.D.00001.C001
serC_pdxF	serC	POKO001.D.00001.C001
pdxI	pdxI	POKO001.D.00001.C001
pdxA_2	pdxA	POKO001.D.00001.C001
yggS	yggS	POKO001.D.00001.C001
pdxH	pdxH	POKO001.D.00001.C001
yggS	yggS	PONA001.D.00001.C001
pdxT	pdxT	PONA001.D.00001.C001
pdxA_2	pdxA	PONA001.D.00001.C001
DXS	DXS	PONA001.D.00001.C001
serC_pdxF	serC	PONA001.D.00001.C001
pdxH	pdxH	PONA001.D.00001.C001
pdxJ	pdxJ	PONA001.D.00001.C001
pdxA	pdxA	PONE001.D.00001.C001
pdxH	pdxH	PONE001.D.00001.C001
DXS	DXS	PONE001.D.00001.C001
yggS	yggS	PONE001.D.00001.C001
serC_pdxF	serC	PONE001.D.00001.C001
pdxJ	pdxJ	PONE001.D.00001.C001
pdxT	pdxT	PONE002.D.00001.C001
serC_pdxF	serC	PONE002.D.00001.C001
DXS	DXS	PONE002.D.00001.C001
pdxJ	pdxJ	PONE002.D.00002.C001
serC_pdxF	serC	PONE002.D.00002.C001
DXS	DXS	PONE002.D.00002.C001
yggS	yggS	PONE002.D.00002.C001
pdxA_3	pdxA	PONE002.D.00002.C001
pdxT	pdxT	PONE002.D.00002.C001
pdxH	pdxH	PONE002.D.00003.C001
pdxJ	pdxJ	PONE002.D.00003.C001
serC_pdxF	serC	PONE002.D.00003.C001
DXS	DXS	PONE002.D.00003.C001
yggS	yggS	PONE002.D.00003.C001
pdxA_3	pdxA	PONE002.D.00003.C001
pdxT	pdxT	PONE002.D.00003.C001
pdxT	pdxT	PONE002.D.00004.C001
pdxH	pdxH	PONE002.D.00004.C001
serC_pdxF	serC	PONE002.D.00004.C001
DXS	DXS	PONE002.D.00004.C001
yggS	yggS	PONE002.D.00004.C001
yggS	yggS	PONE002.D.00005.C001
DXS	DXS	PONE002.D.00005.C001
serC_pdxF	serC	PONE002.D.00005.C001
pdxT	pdxT	PONE002.D.00005.C001
pdxJ	pdxJ	PONE002.D.00006.C001
pdxH	pdxH	PONE002.D.00006.C001
serC_pdxF	serC	PONE002.D.00006.C001
DXS	DXS	PONE002.D.00006.C001
pdxA_3	pdxA	PONE002.D.00006.C001
pdxH	pdxH	PONE002.D.00007.C001
serC_pdxF	serC	PONE002.D.00007.C001
DXS	DXS	PONE002.D.00007.C001
yggS	yggS	PONE002.D.00007.C001
pdxA_3	pdxA	PONE002.D.00007.C001
pdxT	pdxT	PONE002.D.00007.C001
pdxJ	pdxJ	PONE002.D.00007.C001
pdxJ	pdxJ	PONE002.D.00008.C001
pdxH	pdxH	PONE002.D.00008.C001
serC_pdxF	serC	PONE002.D.00008.C001
